id,date,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0cda9,2019-05-24,12.0,28.0,29.0,28.0,22.0,72.0,48.0,47.0
0cda9,2019-05-25,8.0,28.0,27.0,42.0,10.0,101.0,61.0,87.0
0cda9,2019-05-26,8.0,29.0,25.0,62.0,14.0,89.0,62.0,84.0
0cda9,2019-05-27,28.0,32.0,26.0,74.0,43.0,150.0,99.0,113.0
0cda9,2019-05-28,56.0,28.0,34.0,68.0,30.0,156.0,113.0,134.0
0cda9,2019-05-29,18.0,38.0,22.0,66.0,30.0,114.0,80.0,92.0
0cda9,2019-05-30,19.0,32.0,25.0,68.0,22.0,98.0,83.0,87.0
0cda9,2019-05-31,20.0,38.0,29.0,46.0,36.0,117.0,66.0,79.0
0cda9,2019-06-01,12.0,28.0,33.0,44.0,21.0,144.0,103.0,113.0
0cda9,2019-06-02,12.0,29.0,28.0,75.0,18.0,101.0,76.0,77.0
0cda9,2019-06-03,22.0,33.0,41.0,64.0,26.0,118.0,83.0,78.0
0cda9,2019-06-04,10.0,21.0,38.0,60.0,25.0,107.0,71.0,104.0
0cda9,2019-06-05,22.0,41.0,25.0,54.0,29.0,96.0,68.0,77.0
0cda9,2019-06-06,10.0,39.0,31.0,58.0,14.0,85.0,57.0,74.0
0cda9,2019-06-07,32.0,37.0,35.0,74.0,43.0,158.0,113.0,98.0
0cda9,2019-06-08,10.0,31.0,22.0,44.0,20.0,92.0,77.0,76.0
0cda9,2019-06-09,8.0,28.0,32.0,66.0,18.0,88.0,64.0,77.0
0cda9,2019-06-10,14.0,31.0,35.0,62.0,21.0,97.0,62.0,87.0
0cda9,2019-06-11,14.0,38.0,24.0,84.0,12.0,93.0,67.0,80.0
0cda9,2019-06-12,12.0,26.0,26.0,70.0,26.0,108.0,108.0,83.0
0cda9,2019-06-13,14.0,35.0,27.0,68.0,24.0,103.0,85.0,96.0
0cda9,2019-06-14,12.0,39.0,22.0,62.0,24.0,92.0,51.0,83.0
0cda9,2019-06-15,0.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0
0cda9,2019-06-17,6.0,8.0,9.0,20.0,12.0,53.0,62.0,44.0
0cda9,2019-06-18,8.0,35.0,28.0,72.0,16.0,85.0,56.0,75.0
0cda9,2019-06-19,10.0,33.0,21.0,64.0,18.0,93.0,63.0,87.0
0cda9,2019-06-20,18.0,35.0,17.0,58.0,40.0,113.0,75.0,105.0
0cda9,2019-06-21,14.0,24.0,23.0,46.0,24.0,85.0,68.0,73.0
0cda9,2019-06-22,10.0,33.0,52.0,38.0,47.0,111.0,74.0,64.0
0cda9,2019-06-23,18.0,25.0,37.0,62.0,14.0,132.0,79.0,127.0
0cda9,2019-06-24,10.0,31.0,28.0,46.0,18.0,107.0,66.0,81.0
0cda9,2019-06-25,12.0,35.0,31.0,48.0,20.0,85.0,53.0,68.0
0cda9,2019-06-26,8.0,33.0,26.0,60.0,23.0,85.0,63.0,76.0
0cda9,2019-06-27,14.0,34.0,20.0,34.0,25.0,95.0,74.0,118.0
0cda9,2019-06-28,16.0,29.0,20.0,40.0,28.0,94.0,57.0,66.0
0cda9,2019-06-29,16.0,23.0,44.0,78.0,18.0,127.0,97.0,108.0
0cda9,2019-06-30,10.0,37.0,35.0,56.0,20.0,92.0,77.0,94.0
